Component_ID,Lot_ID,Time_hr,Temperature_C,Voltage_V,Current_mA,Stress_Value,Is_Anomaly,Failure_Mode
C00418,LOT10,72,126.01,3.6383,44.374,100,1,Sudden Current Spike
C00418,LOT10,168,123.95,3.631,42.969,100,1,Sudden Current Spike
C00419,LOT11,0,24.77,0,0.004,0,0,None
C00419,LOT11,24,122.95,3.6288,44.525,100,0,None
C00419,LOT11,72,123.63,3.597,44.869,98.59,0,None
C00419,LOT11,168,123.62,3.616,40.419,98.24,0,None
C00420,LOT12,0,25.65,0,0.105,0,0,None
C00420,LOT12,24,124.48,3.604,49.076,100,0,None
C00420,LOT12,72,125.85,3.6404,45.594,100,0,None
C00420,LOT12,168,124.2,3.6371,44.589,97.96,0,None
C00421,LOT01,0,25.29,0,0.055,0,0,None
C00421,LOT01,24,126.07,3.6304,47.307,100,0,None
C00421,LOT01,72,124.68,3.6316,45.49,99.75,0,None
C00421,LOT01,168,125.38,3.6109,44.927,98.06,0,None
C00422,LOT02,0,25.53,0.0135,0.067,0,0,None
C00422,LOT02,24,122.87,3.5556,49.886,100,0,None
C00422,LOT02,72,125.08,3.5804,50.789,99.71,0,None
C00422,LOT02,168,123.51,3.5872,48.735,100,0,None
C00423,LOT03,0,25.25,0,0.052,0,0,None
C00423,LOT03,24,126,3.5537,48.248,100,0,None
C00423,LOT03,72,126.08,3.5497,49.421,100,0,None
C00423,LOT03,168,125.88,3.5686,46.44,99.08,0,None
C00424,LOT04,0,24.42,0.0165,0.003,0,0,None
C00424,LOT04,24,125.55,3.5432,45.993,100,0,None
C00424,LOT04,72,125.54,3.5411,45.876,100,0,None
C00424,LOT04,168,126.41,3.5636,41.973,96.92,0,None
C00425,LOT05,0,24.78,0.0001,0.045,0,0,None
C00425,LOT05,24,122.37,3.5907,42.735,97.96,0,None
C00425,LOT05,72,123.77,3.598,40.477,95.35,0,None
C00425,LOT05,168,124.63,3.6557,39.406,96.36,0,None
C00426,LOT06,0,24.49,0.0066,0.074,0,0,None
C00426,LOT06,24,121.8,3.5602,49.912,100,0,None
C00426,LOT06,72,121.5,3.5725,49.105,100,0,None
C00426,LOT06,168,122.31,3.5836,46.394,100,0,None
C00427,LOT07,0,25.02,0.0143,0.059,0,0,None
C00427,LOT07,24,124.74,3.6344,46.671,100,0,None
C00427,LOT07,72,123.34,3.5994,47.748,100,0,None
C00427,LOT07,168,123.21,3.6002,45.83,99.61,0,None
C00428,LOT08,0,24.63,0,0.047,0,0,None
C00428,LOT08,24,126.4,3.6755,47.107,100,0,None
C00428,LOT08,72,125.44,3.6669,47.288,100,0,None
C00428,LOT08,168,127.05,3.6751,46.245,100,0,None
C00429,LOT09,0,24.17,0.0082,0.133,0,0,None
C00429,LOT09,24,126.5,3.634,49.18,100,0,None
C00429,LOT09,72,125.24,3.6103,48.343,100,0,None
C00429,LOT09,168,125.51,3.614,47.098,100,0,None
C00430,LOT10,0,24.71,0,0.06,0,0,None
C00430,LOT10,24,124.67,3.623,43.791,98.62,0,None
C00430,LOT10,72,123.43,3.6029,45.732,99.26,0,None
C00430,LOT10,168,124.49,3.6287,43.66,98.23,0,None
C00431,LOT11,0,25.26,0.0018,0.006,0,1,Leakage Current Drift
C00431,LOT11,24,125.63,3.5959,54.281,100,1,Leakage Current Drift
C00431,LOT11,72,125.94,3.5704,64.025,99.14,1,Leakage Current Drift
C00431,LOT11,168,125.13,3.5711,89.215,100,1,Leakage Current Drift
C00432,LOT12,0,24.98,0.0095,0.005,0,0,None
C00432,LOT12,24,123.11,3.6013,46.254,98.57,0,None
C00432,LOT12,72,123.62,3.6024,44.592,97.84,0,None
C00432,LOT12,168,122.28,3.616,44.206,96.16,0,None
C00433,LOT01,0,24.79,0.0008,0.012,0,0,None
C00433,LOT01,24,125.52,3.619,46.84,100,0,None
C00433,LOT01,72,125.82,3.6247,47.113,100,0,None
C00433,LOT01,168,124.94,3.6409,44.813,100,0,None
C00434,LOT02,0,25.23,0,0.057,0,0,None
C00434,LOT02,24,127.22,3.5783,49.914,100,0,None
C00434,LOT02,72,126.07,3.6295,49.365,100,0,None
C00434,LOT02,168,127.43,3.5887,48.685,100,0,None
C00435,LOT03,0,24.61,0.0057,0.031,0,1,Leakage Current Drift
C00435,LOT03,24,124.24,3.6341,54.855,100,1,Leakage Current Drift
C00435,LOT03,72,123.41,3.6211,63.671,100,1,Leakage Current Drift
C00435,LOT03,168,123.34,3.6456,88.357,100,1,Leakage Current Drift
C00436,LOT04,0,24.77,0,0.057,0,0,None
C00436,LOT04,24,121.24,3.5872,50.292,100,0,None
C00436,LOT04,72,124.54,3.6118,48.005,100,0,None
C00436,LOT04,168,122.71,3.6131,48.112,100,0,None
C00437,LOT05,0,24.54,0,0.061,0,0,None
C00437,LOT05,24,123.85,3.5821,46.728,100,0,None
C00437,LOT05,72,124.61,3.6289,44.016,100,0,None
C00437,LOT05,168,124.51,3.6116,45.489,99.98,0,None
C00438,LOT06,0,24.06,0,0.024,0,0,None
C00438,LOT06,24,125.02,3.5827,49.256,100,0,None
C00438,LOT06,72,126.18,3.5766,47.667,100,0,None
C00438,LOT06,168,124.47,3.5662,45.52,100,0,None
C00439,LOT07,0,25.02,0,0.118,0,1,Leakage Current Drift
C00439,LOT07,24,121.84,3.5551,51.811,99.21,1,Leakage Current Drift
C00439,LOT07,72,123.03,3.5845,58.741,100,1,Leakage Current Drift
C00439,LOT07,168,123.41,3.5808,74.564,100,1,Leakage Current Drift
C00440,LOT08,0,25.26,0.0141,0.008,0,0,None
C00440,LOT08,24,124.76,3.5591,44.795,99.41,0,None
C00440,LOT08,72,124.24,3.5776,41.427,95.1,0,None
C00440,LOT08,168,123.9,3.5799,41.652,99.17,0,None
C00441,LOT09,0,24.53,0,0.031,0,0,None
C00441,LOT09,24,123.93,3.6096,46.35,99.88,0,None
C00441,LOT09,72,122.85,3.6126,44.779,97.78,0,None
C00441,LOT09,168,123.7,3.6225,44.314,98.63,0,None
C00442,LOT10,0,25.4,0,0.026,0,1,Voltage Instability
C00442,LOT10,24,126.05,3.6514,42.644,100,1,Voltage Instability
C00442,LOT10,72,122.82,3.5414,40.467,98.15,1,Voltage Instability
C00442,LOT10,168,124.44,3.4045,40.431,95.74,1,Voltage Instability
C00443,LOT11,0,24.92,0.0001,0.014,0,0,None
C00443,LOT11,24,124.26,3.6106,46.205,99.96,0,None
C00443,LOT11,72,124.86,3.5714,44.432,98.88,0,None
C00443,LOT11,168,123.75,3.5926,42.909,97.83,0,None
C00444,LOT12,0,23.97,0.0076,0.067,0,0,None
C00444,LOT12,24,123.77,3.6784,46.147,100,0,None
C00444,LOT12,72,124.11,3.6619,45.362,100,0,None
C00444,LOT12,168,123.78,3.6566,45.012,100,0,None
C00445,LOT01,0,25.05,0.0072,0.013,0,0,None
C00445,LOT01,24,125.49,3.6166,47.211,100,0,None
C00445,LOT01,72,128.19,3.5877,47.315,100,0,None
C00445,LOT01,168,126.15,3.6493,43.94,99.17,0,None
C00446,LOT02,0,24.73,0,0.09,0,0,None
C00446,LOT02,24,124.8,3.5595,50.017,100,0,None
C00446,LOT02,72,124.15,3.5893,46.991,98.45,0,None
C00446,LOT02,168,126.61,3.568,45.928,100,0,None
C00447,LOT03,0,24.84,0.0075,0.058,0,1,Voltage Instability
C00447,LOT03,24,127.47,3.7766,45.069,100,1,Voltage Instability
C00447,LOT03,72,124.81,3.5782,43.186,100,1,Voltage Instability
C00447,LOT03,168,125.07,3.414,41.919,100,1,Voltage Instability
C00448,LOT04,0,24.72,0,0.023,0,1,Leakage Current Drift
C00448,LOT04,24,126.34,3.6418,53.971,100,1,Leakage Current Drift
C00448,LOT04,72,127.11,3.6043,67.823,100,1,Leakage Current Drift
C00448,LOT04,168,127.87,3.6167,96.887,100,1,Leakage Current Drift
C00449,LOT05,0,24.3,0,0.033,0,0,None
C00449,LOT05,24,122.45,3.6393,47.493,99.94,0,None
C00449,LOT05,72,123.07,3.6172,45.049,100,0,None
C00449,LOT05,168,123.9,3.6328,43.372,99,0,None
C00450,LOT06,0,24.52,0.0037,0.058,0,0,None
C00450,LOT06,24,125.74,3.5914,45.963,100,0,None
C00450,LOT06,72,123.81,3.602,46.621,100,0,None
C00450,LOT06,168,126.01,3.5757,43.395,98.06,0,None
C00451,LOT07,0,25.47,0,0.002,0,0,None
C00451,LOT07,24,124.42,3.6412,45.653,100,0,None
C00451,LOT07,72,123.3,3.6297,42.96,99.56,0,None
C00451,LOT07,168,123.62,3.638,43.932,98.47,0,None
C00452,LOT08,0,24.88,0,0.025,0,1,Sudden Current Spike
C00452,LOT08,24,124.72,3.5889,48.242,99.29,1,Sudden Current Spike
C00452,LOT08,72,123.73,3.579,149.393,100,1,Sudden Current Spike
C00452,LOT08,168,124.46,3.6189,47.986,100,1,Sudden Current Spike
C00453,LOT09,0,25.51,0,0.023,0,0,None
C00453,LOT09,24,124.72,3.606,51.404,100,0,None
C00453,LOT09,72,123.91,3.5977,47.098,100,0,None
C00453,LOT09,168,123.91,3.5495,46.449,99.69,0,None
C00454,LOT10,0,24.87,0,0.032,0,1,Thermal Runaway
C00454,LOT10,24,126.33,3.6139,42.255,98.67,1,Thermal Runaway
C00454,LOT10,72,135.05,3.6144,49.313,100,1,Thermal Runaway
C00454,LOT10,168,165.98,3.5946,66.115,100,1,Thermal Runaway
C00455,LOT11,0,25.03,0,0.035,0,0,None
C00455,LOT11,24,125.5,3.621,46.205,100,0,None
C00455,LOT11,72,126.4,3.6148,45.219,98.15,0,None
C00455,LOT11,168,125.09,3.6313,45.073,100,0,None
C00456,LOT12,0,25.49,0,0.066,0,0,None
C00456,LOT12,24,126.68,3.6263,50.527,100,0,None
C00456,LOT12,72,127.7,3.6239,48.264,100,0,None
C00456,LOT12,168,126.39,3.6063,46.793,100,0,None
C00457,LOT01,0,23.64,0.012,0.094,0,0,None
C00457,LOT01,24,126.15,3.6233,48.77,100,0,None
C00457,LOT01,72,125.99,3.598,46.897,100,0,None
C00457,LOT01,168,124.68,3.606,46.237,100,0,None
C00458,LOT02,0,24.43,0.0095,0.069,0,0,None
C00458,LOT02,24,124.76,3.6344,49.911,100,0,None
C00458,LOT02,72,124.89,3.6439,45.036,99.71,0,None
C00458,LOT02,168,125,3.605,47.156,100,0,None
C00459,LOT03,0,24.73,0,0.048,0,0,None
C00459,LOT03,24,125.68,3.611,44.557,97.53,0,None
C00459,LOT03,72,125.15,3.638,46.031,100,0,None
C00459,LOT03,168,125.5,3.6054,41.942,100,0,None
C00460,LOT04,0,25.57,0,0.016,0,0,None
C00460,LOT04,24,123.16,3.5937,47.965,100,0,None
C00460,LOT04,72,125.63,3.6075,48.268,100,0,None
C00460,LOT04,168,125.12,3.5916,45.36,100,0,None
C00461,LOT05,0,25.3,0.0054,0.013,0,1,Sudden Current Spike
C00461,LOT05,24,127.35,3.5863,109.2,100,1,Sudden Current Spike
C00461,LOT05,72,125.72,3.602,47.389,100,1,Sudden Current Spike
C00461,LOT05,168,127.58,3.602,45.395,100,1,Sudden Current Spike
C00462,LOT06,0,24.73,0,0.062,0,0,None
C00462,LOT06,24,123,3.5941,47.514,100,0,None
C00462,LOT06,72,123.04,3.5596,47.297,98.02,0,None
C00462,LOT06,168,126.27,3.5516,45.482,100,0,None
C00463,LOT07,0,25.11,0.009,0.082,0,0,None
C00463,LOT07,24,126.53,3.6225,44.774,100,0,None
C00463,LOT07,72,128.39,3.6334,44.052,99.04,0,None
C00463,LOT07,168,128.54,3.6105,43.691,100,0,None
C00464,LOT08,0,24.9,0.0092,0.061,0,0,None
C00464,LOT08,24,125.38,3.5826,40.978,94.89,0,None
C00464,LOT08,72,126.52,3.6384,39.17,98.4,0,None
C00464,LOT08,168,125.44,3.6243,37.043,96.89,0,None
C00465,LOT09,0,24.89,0,0.094,0,0,None
C00465,LOT09,24,123.16,3.5669,46.684,100,0,None
C00465,LOT09,72,123.49,3.57,46.302,97.21,0,None
C00465,LOT09,168,121.6,3.5623,43.914,98.81,0,None
C00466,LOT10,0,24.99,0.0039,0.094,0,0,None
C00466,LOT10,24,125.3,3.5896,43.856,100,0,None
C00466,LOT10,72,125.21,3.587,42.646,96.38,0,None
C00466,LOT10,168,123.67,3.6134,42.425,98.93,0,None
C00467,LOT11,0,24.46,0,0.042,0,1,Voltage Instability
C00467,LOT11,24,125.79,3.3458,49.249,100,1,Voltage Instability
C00467,LOT11,72,125.62,3.5097,44.875,99.99,1,Voltage Instability
C00467,LOT11,168,126.4,3.6936,43.618,100,1,Voltage Instability
C00468,LOT12,0,24.65,0.0132,0.009,0,0,None
C00468,LOT12,24,123.88,3.5653,48.159,100,0,None
C00468,LOT12,72,124.25,3.574,47.387,100,0,None
C00468,LOT12,168,123.37,3.5724,44.668,99.35,0,None
C00469,LOT01,0,25.26,0.0012,0.099,0,0,None
C00469,LOT01,24,126.2,3.5684,45.69,99.28,0,None
C00469,LOT01,72,125.37,3.5724,45.484,100,0,None
C00469,LOT01,168,123.75,3.5466,42.453,96.32,0,None
C00470,LOT02,0,24.68,0.0047,0.078,0,0,None
C00470,LOT02,24,126.35,3.6627,46.155,100,0,None
C00470,LOT02,72,126.82,3.6454,45.654,100,0,None
C00470,LOT02,168,127.3,3.6706,44.699,100,0,None
C00471,LOT03,0,25.13,0.0036,0.005,0,0,None
C00471,LOT03,24,125.67,3.5881,45.315,98.42,0,None
C00471,LOT03,72,126.64,3.5832,42.463,99.32,0,None
C00471,LOT03,168,127.19,3.5955,40.73,95.82,0,None
C00472,LOT04,0,25.94,0,0.028,0,0,None
C00472,LOT04,24,126.01,3.6013,50.053,100,0,None
C00472,LOT04,72,125.32,3.5918,47.949,100,0,None
C00472,LOT04,168,125.11,3.5969,48.267,100,0,None
C00473,LOT05,0,24.27,0,0.066,0,0,None
C00473,LOT05,24,124.13,3.62,46.237,97.4,0,None
C00473,LOT05,72,124.64,3.6333,44.961,99.94,0,None
C00473,LOT05,168,125.78,3.6277,44.98,96.35,0,None
C00474,LOT06,0,24.61,0.0001,0.014,0,0,None
C00474,LOT06,24,127.6,3.6289,51.567,100,0,None
C00474,LOT06,72,127.5,3.6089,50.393,100,0,None
C00474,LOT06,168,128.09,3.629,49.11,100,0,None
C00475,LOT07,0,24.66,0,0.064,0,0,None
C00475,LOT07,24,125.8,3.5703,46.472,100,0,None
C00475,LOT07,72,125.55,3.5968,45.853,100,0,None
C00475,LOT07,168,125.92,3.5912,42.259,97.89,0,None
C00476,LOT08,0,24.97,0.0112,0.009,0,0,None
C00476,LOT08,24,125.98,3.6009,48.499,100,0,None
C00476,LOT08,72,126.5,3.5884,50.517,100,0,None
C00476,LOT08,168,124.48,3.599,48.462,100,0,None
C00477,LOT09,0,24.65,0.009,0.058,0,0,None
C00477,LOT09,24,125.32,3.6112,45.521,100,0,None
C00477,LOT09,72,125.04,3.6336,43.643,99.15,0,None
C00477,LOT09,168,124.21,3.6042,43.244,99.29,0,None
C00478,LOT10,0,24.63,0,0.035,0,0,None
C00478,LOT10,24,124.94,3.6124,52.159,100,0,None
C00478,LOT10,72,126.12,3.6431,49.629,100,0,None
C00478,LOT10,168,126.56,3.5834,47.776,100,0,None
C00479,LOT11,0,24.99,0.0002,0.042,0,0,None
C00479,LOT11,24,123.88,3.584,44.762,99.87,0,None
C00479,LOT11,72,124.24,3.563,43.868,97.42,0,None
C00479,LOT11,168,125.43,3.5848,41.006,98,0,None
C00480,LOT12,0,25.18,0,0.126,0,0,None
C00480,LOT12,24,129.21,3.6379,47.396,100,0,None
C00480,LOT12,72,126.59,3.6117,47.875,100,0,None
C00480,LOT12,168,127.38,3.5886,46.008,100,0,None
C00481,LOT01,0,24.93,0,0.039,0,0,None
C00481,LOT01,24,122.95,3.5974,43.819,100,0,None
C00481,LOT01,72,122.44,3.568,42.228,97.01,0,None
C00481,LOT01,168,121.52,3.5859,39.895,96.16,0,None
C00482,LOT02,0,26.15,0,0.036,0,0,None
C00482,LOT02,24,122.68,3.5816,48.764,100,0,None
C00482,LOT02,72,125.18,3.5986,46.009,100,0,None
C00482,LOT02,168,122.74,3.6044,43.926,96.71,0,None
C00483,LOT03,0,25.69,0,0.04,0,0,None
C00483,LOT03,24,123.37,3.586,49.634,100,0,None
C00483,LOT03,72,124.24,3.6155,48.524,100,0,None
C00483,LOT03,168,124.96,3.6166,46.38,100,0,None
C00484,LOT04,0,25.09,0,0.051,0,1,Thermal Runaway
C00484,LOT04,24,124.89,3.6076,52.182,100,1,Thermal Runaway
C00484,LOT04,72,141.45,3.6003,60.623,100,1,Thermal Runaway
C00484,LOT04,168,168.72,3.5853,76.632,100,1,Thermal Runaway
C00485,LOT05,0,24.83,0,0.022,0,1,Thermal Runaway
C00485,LOT05,24,123.82,3.612,44.705,99.26,1,Thermal Runaway
C00485,LOT05,72,136.65,3.602,51.989,100,1,Thermal Runaway
C00485,LOT05,168,167.68,3.6118,70.761,100,1,Thermal Runaway
C00486,LOT06,0,26.35,0.0045,0.038,0,0,None
C00486,LOT06,24,125.33,3.6129,45.372,100,0,None
C00486,LOT06,72,124.19,3.5827,46.075,99.34,0,None
C00486,LOT06,168,122.97,3.6263,42.782,98.01,0,None
C00487,LOT07,0,24.39,0,0.018,0,1,Voltage Instability
C00487,LOT07,24,127.21,3.3631,46.425,100,1,Voltage Instability
C00487,LOT07,72,127.34,3.6469,47.457,100,1,Voltage Instability
C00487,LOT07,168,126.21,3.6107,43.701,100,1,Voltage Instability
C00488,LOT08,0,25.1,0.0053,0.037,0,1,Leakage Current Drift
C00488,LOT08,24,125.85,3.6023,52.753,100,1,Leakage Current Drift
C00488,LOT08,72,127.15,3.5701,67.522,100,1,Leakage Current Drift
C00488,LOT08,168,125.12,3.6154,96.394,100,1,Leakage Current Drift
C00489,LOT09,0,24.92,0.008,0.037,0,0,None
C00489,LOT09,24,125.09,3.62,47.437,99.43,0,None
C00489,LOT09,72,126.55,3.6075,47.102,100,0,None
C00489,LOT09,168,125.73,3.621,44.619,99.58,0,None
C00490,LOT10,0,25.69,0,0.146,0,0,None
C00490,LOT10,24,125.2,3.6175,45.304,99.52,0,None
C00490,LOT10,72,124.03,3.6421,45.409,100,0,None
C00490,LOT10,168,124.76,3.618,43.404,100,0,None
C00491,LOT11,0,25.09,0,0.057,0,0,None
C00491,LOT11,24,125.34,3.6163,46.87,100,0,None
C00491,LOT11,72,124.9,3.611,44.929,100,0,None
C00491,LOT11,168,125.56,3.6135,42.421,99.6,0,None
C00492,LOT12,0,25.56,0,0.063,0,0,None
C00492,LOT12,24,124.87,3.597,46.614,100,0,None
C00492,LOT12,72,124.53,3.5994,46.453,100,0,None
C00492,LOT12,168,123.86,3.6065,43.479,97.72,0,None
C00493,LOT01,0,24.87,0.0014,0.029,0,0,None
C00493,LOT01,24,124.23,3.6228,47.729,99.43,0,None
C00493,LOT01,72,125.47,3.6094,48.483,100,0,None
C00493,LOT01,168,124.65,3.6061,44.461,98.92,0,None
C00494,LOT02,0,24.09,0,0.032,0,0,None
C00494,LOT02,24,126.95,3.5688,45.056,100,0,None
C00494,LOT02,72,128.42,3.5745,43.425,98.69,0,None
C00494,LOT02,168,127.24,3.5846,44.455,100,0,None
C00495,LOT03,0,25.2,0,0.031,0,0,None
C00495,LOT03,24,126.6,3.6413,46.973,100,0,None
C00495,LOT03,72,125.58,3.6115,44.211,99.02,0,None
C00495,LOT03,168,126.42,3.6603,43.872,99.4,0,None
C00496,LOT04,0,25.39,0,0.028,0,0,None
C00496,LOT04,24,122.47,3.6096,46.548,100,0,None
C00496,LOT04,72,123.33,3.6026,46.928,98.21,0,None
C00496,LOT04,168,122.18,3.5975,43.236,97.48,0,None
C00497,LOT05,0,25.51,0,0.007,0,1,Sudden Current Spike
C00497,LOT05,24,125.13,3.6441,170.532,100,1,Sudden Current Spike
C00497,LOT05,72,123.18,3.6213,43.757,100,1,Sudden Current Spike
C00497,LOT05,168,125.03,3.6167,43.531,100,1,Sudden Current Spike
C00498,LOT06,0,25.52,0.0102,0.034,0,0,None
C00498,LOT06,24,123.68,3.6023,48.31,100,0,None
C00498,LOT06,72,124.37,3.6055,48.815,100,0,None
C00498,LOT06,168,123.76,3.5931,45.95,100,0,None
C00499,LOT07,0,25.48,0,0.014,0,0,None
C00499,LOT07,24,124.57,3.5819,47.652,100,0,None
C00499,LOT07,72,124.95,3.6011,48.58,100,0,None
C00499,LOT07,168,124.35,3.6011,46.255,100,0,None
C00500,LOT08,0,24.95,0.0029,0.026,0,0,None
C00500,LOT08,24,126.3,3.6186,46.849,100,0,None
C00500,LOT08,72,124.31,3.6389,45.849,100,0,None
C00500,LOT08,168,125.59,3.6185,44.819,99.09,0,None
C00501,LOT09,0,25.56,0,0.021,0,0,None
C00501,LOT09,24,123.87,3.6172,46.773,100,0,None
C00501,LOT09,72,123.44,3.6297,45.864,100,0,None
C00501,LOT09,168,122.37,3.6421,44.33,98.23,0,None
C00502,LOT10,0,25.09,0.0127,0.041,0,0,None
C00502,LOT10,24,124.23,3.6208,48.679,100,0,None
C00502,LOT10,72,123.41,3.583,47.329,100,0,None
C00502,LOT10,168,123.72,3.629,45.957,100,0,None
C00503,LOT11,0,25.34,0,0.005,0,0,None
C00503,LOT11,24,124.64,3.5955,47.24,100,0,None
C00503,LOT11,72,123.75,3.5807,48.156,99.83,0,None
C00503,LOT11,168,125.32,3.5726,44.588,99.97,0,None
C00504,LOT12,0,24.89,0.0103,0.037,0,0,None
C00504,LOT12,24,122.61,3.5784,46.811,100,0,None
C00504,LOT12,72,123.67,3.6096,46.516,99.12,0,None
C00504,LOT12,168,124.18,3.5895,45.574,97.63,0,None
C00505,LOT01,0,25.41,0,0.009,0,0,None
C00505,LOT01,24,125.71,3.6027,45.969,100,0,None
C00505,LOT01,72,123.74,3.6146,44.519,97.25,0,None
C00505,LOT01,168,123.95,3.6393,43.446,98.95,0,None
C00506,LOT02,0,24.72,0.0132,0.034,0,0,None
C00506,LOT02,24,124.46,3.5963,47.949,100,0,None
C00506,LOT02,72,123.72,3.619,48.642,100,0,None
C00506,LOT02,168,124.59,3.5997,46.2,100,0,None
C00507,LOT03,0,24.43,0,0.005,0,0,None
C00507,LOT03,24,126.22,3.6266,50.313,100,0,None
C00507,LOT03,72,125.44,3.6082,46.259,100,0,None
C00507,LOT03,168,125.27,3.6196,47.218,99.64,0,None
C00508,LOT04,0,24.71,0.0109,0.047,0,0,None
C00508,LOT04,24,122.72,3.6555,48.278,100,0,None
C00508,LOT04,72,122.94,3.6468,46.867,98.65,0,None
C00508,LOT04,168,123.71,3.6778,44.953,99.2,0,None
C00509,LOT05,0,25.7,0.0125,0.042,0,1,Sudden Current Spike
C00509,LOT05,24,123.92,3.6397,49.809,100,1,Sudden Current Spike
C00509,LOT05,72,123.29,3.6364,45.829,96.79,1,Sudden Current Spike
C00509,LOT05,168,124.45,3.6298,162.62,100,1,Sudden Current Spike
C00510,LOT06,0,24.36,0,0.029,0,0,None
C00510,LOT06,24,125.62,3.5942,46.76,100,0,None
C00510,LOT06,72,126.49,3.5958,45.821,98.97,0,None
C00510,LOT06,168,126.17,3.6023,42.87,99.36,0,None
C00511,LOT07,0,24.81,0.0001,0.036,0,1,Voltage Instability
C00511,LOT07,24,125.1,3.6506,45.129,100,1,Voltage Instability
C00511,LOT07,72,124.56,3.9414,46.913,100,1,Voltage Instability
C00511,LOT07,168,126.1,3.4693,44.181,100,1,Voltage Instability
C00512,LOT08,0,23.93,0.0055,0.003,0,0,None
C00512,LOT08,24,126.34,3.6147,46.671,100,0,None
C00512,LOT08,72,126.66,3.625,45.26,100,0,None
C00512,LOT08,168,125.45,3.6282,44.073,100,0,None
C00513,LOT09,0,24.78,0,0.056,0,0,None
C00513,LOT09,24,124.6,3.5492,41.989,97.51,0,None
C00513,LOT09,72,127.36,3.6076,43.209,100,0,None
C00513,LOT09,168,124.33,3.561,41.536,97.14,0,None
C00514,LOT10,0,24.83,0,0.067,0,1,Leakage Current Drift
C00514,LOT10,24,123.58,3.6148,53.257,99.5,1,Leakage Current Drift
C00514,LOT10,72,124.73,3.5863,65.408,100,1,Leakage Current Drift
C00514,LOT10,168,125.33,3.6214,83.485,100,1,Leakage Current Drift
C00515,LOT11,0,25.28,0.0035,0.046,0,0,None
C00515,LOT11,24,125.67,3.6125,44.714,100,0,None
C00515,LOT11,72,126.34,3.6067,43.314,100,0,None
C00515,LOT11,168,124.75,3.5872,42.19,97.92,0,None
C00516,LOT12,0,24.19,0,0.02,0,0,None
C00516,LOT12,24,125.02,3.6051,49.683,100,0,None
C00516,LOT12,72,122.18,3.6111,48.736,100,0,None
C00516,LOT12,168,122.56,3.6043,46.29,98.43,0,None
C00517,LOT01,0,24.74,0,0.063,0,1,Leakage Current Drift
C00517,LOT01,24,126.15,3.5951,48.86,100,1,Leakage Current Drift
C00517,LOT01,72,126.54,3.5922,56.547,100,1,Leakage Current Drift
C00517,LOT01,168,128.05,3.5847,70.315,100,1,Leakage Current Drift
C00518,LOT02,0,25.35,0,0.053,0,0,None
C00518,LOT02,24,124.61,3.66,46.123,100,0,None
C00518,LOT02,72,124.42,3.6261,45.362,96.62,0,None
C00518,LOT02,168,125.1,3.6323,45.125,100,0,None
C00519,LOT03,0,25.74,0,0.056,0,0,None
C00519,LOT03,24,122.97,3.5954,46.465,100,0,None
C00519,LOT03,72,124.98,3.6268,45.267,100,0,None
C00519,LOT03,168,123.11,3.6013,44.005,99.83,0,None
C00520,LOT04,0,25.07,0.0119,0.103,0,1,Leakage Current Drift
C00520,LOT04,24,122.74,3.6178,52,100,1,Leakage Current Drift
C00520,LOT04,72,122.14,3.5992,68.116,100,1,Leakage Current Drift
C00520,LOT04,168,124.3,3.5792,98.561,100,1,Leakage Current Drift
C00521,LOT05,0,25.78,0,0.013,0,0,None
C00521,LOT05,24,125.33,3.5684,44.078,98.27,0,None
C00521,LOT05,72,126.63,3.5707,44.764,100,0,None
C00521,LOT05,168,127.29,3.5766,44.507,99.33,0,None
C00522,LOT06,0,24.9,0,0,0,0,None
C00522,LOT06,24,125.26,3.5879,46.278,100,0,None
C00522,LOT06,72,124.56,3.5701,43.888,99.51,0,None
C00522,LOT06,168,126.08,3.6088,43.934,98.03,0,None
C00523,LOT07,0,25.48,0.0027,0.016,0,0,None
C00523,LOT07,24,124.06,3.651,45.587,100,0,None
C00523,LOT07,72,124.52,3.625,44.199,100,0,None
C00523,LOT07,168,125.44,3.6127,41.114,98.23,0,None
C00524,LOT08,0,25.25,0,0.114,0,0,None
C00524,LOT08,24,122.72,3.5987,44.298,100,0,None
C00524,LOT08,72,122.94,3.5926,42.854,98.19,0,None
C00524,LOT08,168,123.58,3.59,44.511,100,0,None
C00525,LOT09,0,25.02,0.0007,0.132,0,0,None
C00525,LOT09,24,124.08,3.6114,48.448,100,0,None
C00525,LOT09,72,124.91,3.6283,44.892,99.2,0,None
C00525,LOT09,168,125.78,3.6215,42.091,100,0,None
C00526,LOT10,0,25.6,0,0.001,0,0,None
C00526,LOT10,24,127.3,3.6312,48.627,100,0,None
C00526,LOT10,72,126,3.6608,49.761,100,0,None
C00526,LOT10,168,127.03,3.6185,47.075,100,0,None
C00527,LOT11,0,25.26,0.0204,0.012,0,0,None
C00527,LOT11,24,123.7,3.6105,47.177,100,0,None
C00527,LOT11,72,123.7,3.6125,46.007,99.57,0,None
C00527,LOT11,168,122.8,3.5966,45.747,100,0,None
C00528,LOT12,0,25.78,0.0003,0.009,0,0,None
C00528,LOT12,24,127.08,3.6004,46.689,100,0,None
C00528,LOT12,72,125.48,3.6117,45.511,99.87,0,None
C00528,LOT12,168,127.31,3.5748,44.611,100,0,None
C00529,LOT01,0,26.31,0.0143,0.001,0,0,None
C00529,LOT01,24,122.9,3.6098,48.298,99.67,0,None
